sim_number,textsim_mean,treedist_mean
228,0.6965943232516254,6.928802588996766
229,0.6966854093722926,7.0048543689320395
230,0.6978421009184859,6.94336569579288
231,0.6986094849684477,7.294498381877023
232,0.6959891302878802,6.880258899676374
233,0.6903638533982643,6.9304207119741115
234,0.70324147427545,6.969255663430421
235,0.69426855141098065,7.1375404530744335
236,0.6936920755889424,6.749190938511327
237,0.6910943398583669,7.035598705501617
238,0.6933471746139928,7.166666666666667
239,0.6930083164215859,7.043689320388348
240,0.6992532043781094,6.831715210355987
241,0.7014571786119714,6.878640776699029
242,0.6939394326464644,6.771844660194174
243,0.6934616767762162,7.024271844660195
244,0.6953974979112835,6.690938511326859
245,0.698903620918206,6.930420711974111
246,0.695162306373945,6.954692556634304
247,0.6932154296381959,6.932038834951456
248,0.6965814242470998,6.943365695792881
249,0.6932960171433329,7.066343042071198
250,0.6934517118055071,6.70064724919094
251,0.6965159371639917,6.813915857605178
252,0.6924094489766556,7.114886731391587
253,0.6926586239758433,7.056634304207119
254,0.6920399067857119,7.011326860841425
255,0.6981828443730147,6.9951456310679605
256,0.6946460169206545,7.046925566343041
257,0.702683057262288,6.7961165048543695
258,0.6961290755800444,6.8851132686084116
259,0.6978058305758874,7.307443365695795
260,0.692228786044522,6.964401294498383
261,0.6954076110737996,7.00323624595469
262,0.6884225310824064,6.834951456310681
263,0.6925339622597864,6.99190938511327
264,0.6975214963109749,7.051779935275081
265,0.6946078179627174,6.974110032362459
266,0.6932645660966731,6.9304207119741115
267,0.6929145732647393,7.082524271844659
268,0.6920186517018716,6.867313915857604
269,0.6931600736086423,7.220064724919094
270,0.6920361568530401,6.833333333333333
271,0.6987123512527318,6.898058252427184
272,0.6933714004782026,7.187702265372169
273,0.6960213684919968,6.944983818770227
274,0.6977791878301348,6.907766990291261
275,0.6952405582064565,7.029126213592232
276,0.6940135200625484,6.975728155339805
277,0.6927819042722769,6.802588996763753
278,0.6974296830715098,6.911003236245954
279,0.6928430138861092,6.9951456310679605
280,0.6979137537548843,6.881877022653721
281,0.6907063167554275,7.283171521035599
282,0.6899889699367259,6.906148867313915
283,0.6966249419068827,6.995145631067961
284,0.6905998548547041,7.071197411003236
285,0.6945002347134464,6.920711974110032
286,0.700727018964715,6.9304207119741115
287,0.6984947220600153,6.944983818770227
288,0.6920880922221829,7.179611650485436
289,0.6897191673420778,6.92556634304207
290,0.6966963317787763,7.032362459546927
291,0.7000017545176942,6.843042071197412
292,0.6954556113790155,6.948220064724919
293,0.695604478849948,6.949838187702265
294,0.6963094956570073,6.982200647249193
295,0.6960807865588025,6.915857605177996
296,0.6965562272515498,6.8042071197411005
297,0.6942514896296373,6.9304207119741115
298,0.7000556056746388,6.962783171521035
299,0.6984638624303163,6.818770226537216
300,0.6956303859412862,6.784789644012944
301,0.6981153215212343,6.844660194174757
302,0.6925760071158023,6.826860841423947
303,0.6955686114656114,7.071197411003236
304,0.695291689395133,7.0436893203883475
305,0.690694528875999,6.872168284789644
306,0.688827389700513,7.090614886731391
307,0.6959322345681176,6.951456310679612
308,0.6886008036078759,7.192556634304205
309,0.6996758504014184,6.7459546925566345
310,0.7034625766925441,7.0372168284789645
311,0.6966567027433791,6.893203883495144
312,0.6976628745740285,6.940129449838188
313,0.6946004235146501,6.949838187702264
314,0.698180903267706,6.69093851132686
315,0.6975409675956159,6.833333333333333
316,0.694216426473991,6.901294498381877
317,0.6952208484550124,7.077669902912624
318,0.6978245271930417,7.074433656957929
319,0.697128519801646,7.122977346278316
320,0.6987843483107762,7.008090614886733
321,0.6970426192850743,6.961165048543688
322,0.6903405218448454,6.917475728155339
323,0.6937660635192804,7.025889967637541
324,0.6945732563348264,6.907766990291261
325,0.6938104312686088,6.966019417475728
326,0.6978889668064981,6.812297734627831
327,0.6962089197631792,6.954692556634304
328,0.6979201725385722,6.907766990291261
329,0.7021724019910911,7.032362459546924
330,0.6969551885783865,6.792880258899676
331,0.6972515238720236,6.792880258899676
332,0.697329711566851,7.045307443365695
333,0.6925932846505279,6.885113268608412
334,0.6964098957750018,7.100323624595468
335,0.6947450097710569,7.006472491909385
336,0.6980211558272537,6.875404530744339
337,0.6951862986901818,7.016181229773462
338,0.6972065062584615,6.80906148867314
339,0.6980424819447848,6.849514563106798
340,0.6960111652956038,7.001618122977345
341,0.6988872409252673,7.043689320388348
342,0.6920598823950901,7.2135922330097095
343,0.6976615094058336,7.022653721682847
344,0.6939843684241995,7.0129449838187705
345,0.6921125709721186,6.880258899676375
346,0.6976728403163188,7.079288025889969
347,0.6929412043403268,6.922330097087378
348,0.7014102083193832,6.9255663430420675
349,0.6975235761562212,6.813915857605177
350,0.6966013773359526,7.029126213592232
351,0.691640008566449,7.2038834951456305
352,0.6909692328917556,7.229773462783172
353,0.6997854469952846,6.864077669902914
354,0.6922246599660337,6.944983818770227
355,0.6907063882231326,7.045307443365697
356,0.6891708238996734,7.144012944983819
357,0.6994139504857049,6.6618122977346275
358,0.6964431459560363,6.944983818770227
359,0.6973750539678585,6.805825242718446
360,0.6946209848505779,6.792880258899677
361,0.6915934711791165,6.894822006472492
362,0.6983886249725101,6.888349514563106
363,0.6903645549102123,6.823624595469257
364,0.6933228202815196,7.07443365695793
365,0.68857287733686,7.169902912621359
366,0.6910209656726194,7.163430420711974
367,0.6984819562496877,6.851132686084142
368,0.6978803178156849,7.11812297734628
369,0.6955828073533994,6.95145631067961
370,0.695201380546039,6.813915857605177
371,0.6920951627508336,7.122977346278317
372,0.688879088483582,7.1796116504854375
373,0.696875455792282,6.843042071197412
374,0.7009848367338427,6.747572815533981
375,0.6969527062088925,6.8527508090614875
376,0.6982503308640329,7.046925566343042
377,0.6890246372874886,7.014563106796116
378,0.6958883519986687,6.836569579288027
379,0.6957220941974893,6.805825242718446
380,0.6951049486217376,6.990291262135923
381,0.6903205105980623,6.982200647249192
382,0.6980298786969632,7.009708737864077
383,0.696157880923123,6.82200647249191
384,0.6946124488481812,6.927184466019416
385,0.6974457172514166,6.668284789644013
386,0.6954308157021174,6.914239482200647
387,0.6990533799993953,6.731391585760517
388,0.6943897441463563,6.841423948220063
389,0.6951331130702133,6.898058252427185
390,0.6981615242834616,7.105177993527509
391,0.6991789599452589,6.964401294498383
392,0.6927219956245236,7.080906148867314
393,0.6965415368284609,6.736245954692556
394,0.6945480409177762,7.035598705501618
395,0.6938172266803513,6.898058252427183
396,0.6990039754164643,7.124595469255663
397,0.6923797388099929,7.1294498381877025
398,0.6929951162592879,6.933656957928802
399,0.6929816080432107,6.820388349514563
400,0.6992886322987504,6.925566343042069
401,0.6967072229362229,6.909385113268608
402,0.6945045127934237,7.106796116504856
403,0.6953166886730101,7.059870550161811
404,0.6940356122637258,6.87378640776699
405,0.689685586924306,7.119741100323626
406,0.6965144494108397,7.0177993527508065
407,0.6967074687330468,6.902912621359224
408,0.696135933007623,7.25242718446602
409,0.6913288029266407,7.145631067961167
410,0.6995950079369313,6.974110032362459
411,0.692698703662863,6.956310679611651
412,0.6983407272393649,6.988673139158576
413,0.6900377782803138,6.974110032362459
414,0.6944314090950975,6.679611650485436
415,0.6951066455216084,7.048543689320388
416,0.687083675155362,6.922330097087378
417,0.6943319822302914,7.055016181229773
418,0.6923974178562659,7.302588996763755
419,0.6973286809273137,6.902912621359224
420,0.6930579862355415,7.105177993527509
421,0.6942908251748502,7.027508090614886
422,0.6940044678241305,6.813915857605176
423,0.6972495519516924,7.119741100323625
424,0.6935845847847393,7.037216828478965
425,0.6947197768969829,7.019417475728156
426,0.7018966363761032,6.792880258899676
427,0.6947480520673555,7.1553398058252435
428,0.6906124407419495,7.053398058252428
429,0.7006214264912899,7.022653721682848
430,0.6939717725546228,6.978964401294499
431,0.6895947803571387,7.014563106796116
432,0.6930325401639476,6.953074433656958
433,0.7013994784706232,6.843042071197412
434,0.6945937869521792,7.038834951456312
435,0.6951503554015485,6.810679611650485
436,0.6955943308216083,6.82200647249191
437,0.698108659255466,7.121359223300971
438,0.6966367330173073,7.158576051779937
439,0.7007501903668191,6.901294498381877
440,0.6912029481532118,7.182847896440129
441,0.694586681220138,6.974110032362459
442,0.7031513925123369,7.0841423948220035
443,0.7005856264756336,7.084142394822005
444,0.6949816854447609,6.8203883495145625
445,0.6974100449806664,6.935275080906148
446,0.6954074463412214,7.030744336569578
447,0.6969307900728917,6.8381877022653725
448,0.6927837713540179,6.88673139158576
449,0.6989094682013719,6.875404530744338
450,0.6912308017509269,6.76051779935275
451,0.692350056179133,7.218446601941747
452,0.6903476871815315,7.16504854368932
453,0.6962561744798734,7.071197411003235
454,0.6931451022335626,7.173139158576052
455,0.6984062772063375,6.959546925566343
456,0.6929968140271876,6.907766990291261
457,0.6961832409634174,6.744336569579287
458,0.6952746426113987,7.082524271844659
459,0.6920592677342468,7.053398058252428
460,0.6942314061917918,6.80906148867314
461,0.692957725291499,6.813915857605176
462,0.6964765065214009,6.771844660194174
463,0.6989461172938733,6.902912621359224
464,0.6924753327971522,7.037216828478967
465,0.695625903922763,6.938511326860842
466,0.6955249231899441,6.8705501618122975
467,0.6898081160864784,7.165048543689321
468,0.6898434064245532,7.134304207119742
469,0.6947000683511344,6.943365695792881
470,0.6904615943582313,7.210355987055018
471,0.6937574835849811,6.846278317152105
472,0.6995694152166928,6.967637540453074
473,0.6932349015497465,7.048543689320389
474,0.7011168262044203,6.969255663430421
475,0.6966286261587081,6.9563106796116525
476,0.6960914843869441,7.045307443365696
477,0.6959060072223731,7.071197411003235
478,0.6961963956988745,7.09546925566343
479,0.6945002963917155,6.962783171521035
480,0.6927969013024302,7.13106796116505
481,0.7009161677464697,6.616504854368932
482,0.6977093038435507,6.911003236245955
483,0.6943810114872109,6.970873786407768
484,0.6954438807894883,7.097087378640775
485,0.6953285886728262,6.914239482200647
486,0.6968119481524218,6.896440129449838
487,0.696749062744545,6.9967637540453085
488,0.6956311752688151,6.891585760517799
489,0.696050330273156,6.7038834951456305
490,0.6945486833555413,7.030744336569577
491,0.6985535743649338,6.7038834951456305
492,0.7004893289029019,6.841423948220063
493,0.6966630233433639,7.142394822006473
494,0.6939903070432855,7.179611650485437
495,0.6905688528682807,7.00485436893204
496,0.699020800756405,7.006472491909385
497,0.6873131722308286,7.152103559870549
498,0.6991443105982345,7.07443365695793
499,0.6908500685950313,7.061488673139158
500,0.6904432042034698,7.237864077669902
501,0.699088884933481,6.982200647249193
502,0.6963892426691396,6.73948220064725
503,0.6887779800540808,6.6974110032362475
504,0.6944373825800071,6.762135922330097
505,0.6956442015360088,6.78640776699029
506,0.6958962188955263,6.993527508090617
507,0.6996369086037176,6.9967637540453085
508,0.6970293786147652,7.072815533980582
509,0.691977536890499,7.23462783171521
510,0.6947336560507036,7.13915857605178
511,0.6881305517019963,7.13106796116505
512,0.692176761557755,7
513,0.6918551613212018,6.991909385113267
514,0.6919990510327144,7.059870550161811
515,0.6921406300515419,7.275080906148868
516,0.6925907006252159,6.875404530744337
517,0.694273110346501,7.0631067961165055
518,0.6965552675974793,6.8446601941747565
519,0.6937132523572946,6.936893203883495
520,0.6946304858116656,7.022653721682848
521,0.6949810851546167,7.1618122977346275
522,0.6978970679746863,6.915857605177994
523,0.6983131050195508,7.134304207119742
524,0.6991691041050605,7.053398058252428
525,0.7010429779784965,6.859223300970874
526,0.6970801516933348,6.885113268608412
527,0.694205419338251,7.169902912621359
528,0.6925289391699733,6.830097087378639
529,0.6963570375947892,6.893203883495145
530,0.6926521030540991,7
531,0.6929397573845286,7.127831715210355
532,0.6942141507435771,6.889967637540455
533,0.6961001371392155,6.846278317152103
534,0.6926788499633085,6.972491909385114
535,0.6920317298096746,6.79935275080906
536,0.7009254731599566,6.957928802588998
537,0.6960434808507321,6.9870550161812295
538,0.6876713804249625,6.826860841423948
539,0.6920734682997454,6.936893203883495
540,0.6958865070034385,6.978964401294499
541,0.695317026625559,7.106796116504856
542,0.6927591375644926,6.928802588996764
543,0.6933130049011083,6.9805825242718464
544,0.690491001872183,7.239482200647251
545,0.6904727058020996,7.241100323624597
546,0.7024409852463835,7.126213592233009
547,0.6935213931073648,7.037216828478967
548,0.6881878802305672,6.909385113268608
549,0.6971140950435959,7.050161812297735
550,0.6945858441028009,7.0210355987055015
551,0.6928728667952868,7.145631067961167
552,0.6949471828428286,6.8381877022653725
553,0.6953396177504055,6.710355987055018
554,0.6903162348810523,6.9805825242718464
555,0.6966195715573227,6.938511326860842
556,0.6966564409362459,6.970873786407768
557,0.6985503901941491,6.841423948220064
558,0.6929034607599468,6.851132686084142
559,0.697076031739272,6.668284789644013
560,0.6968564090219516,6.909385113268608
561,0.6906724807996194,7.001618122977344
562,0.6927463097865527,6.948220064724918
563,0.6956680339902735,7.187702265372169
564,0.6978696689347232,6.577669902912623
565,0.691069011790467,6.985436893203884
566,0.697679978406545,7.016181229773461
567,0.6967841992968494,6.90776699029126
568,0.694474537781527,7.084142394822005
569,0.6916488976636751,7.197411003236245
570,0.6934820193206608,7.114886731391586
571,0.6923678841405702,6.710355987055017
572,0.6997360083181108,6.949838187702266
573,0.6932293993562556,6.762135922330097
574,0.6944465219588727,6.906148867313915
575,0.6966954761917151,6.849514563106798
576,0.6981541464243892,6.922330097087377
577,0.6941740648356842,6.938511326860842
578,0.6920742289340998,6.972491909385114
579,0.689211225818276,7.2038834951456305
580,0.6974260747239813,6.954692556634304
581,0.7018958640233598,6.841423948220062
582,0.6930859358951111,7.017799352750809
583,0.695340609473318,6.883495145631068
584,0.6982510063351165,7.122977346278316
585,0.69627521792276,6.936893203883495
586,0.6941720046657575,7.226537216828481
587,0.6923045955815361,7.055016181229773
588,0.6942649564214509,6.765372168284789
589,0.6970756500959396,6.948220064724918
590,0.6937382725160871,7.011326860841424
591,0.6976301621368401,6.907766990291262
592,0.6916570901677832,7.082524271844659
593,0.6953267283906442,6.907766990291261
594,0.6987105510574328,6.8381877022653725
595,0.6882970701047132,6.810679611650485
596,0.6943746822069378,6.915857605177994
597,0.6945927109822485,6.9644012944983835
598,0.69567127911597,6.880258899676374
599,0.6962510804045934,6.855987055016182
600,0.6886842824205225,7.092233009708739
601,0.691311810635826,7.11812297734628
602,0.6902410823936216,6.873786407766991
603,0.6951086436274754,7.080906148867314
604,0.6948496550321579,6.723300970873787
605,0.6985808603200325,6.635922330097086
606,0.6900002949639046,7.252427184466021
607,0.6916572571668811,7.011326860841424
608,0.6973544711723297,7.056634304207119
609,0.6993747652059235,6.718446601941747
610,0.6911896933050989,6.6957928802589
611,0.6973221077791696,6.998381877022655
612,0.698720358577361,6.92556634304207
613,0.6970941176981602,6.935275080906148
614,0.6939084558811002,6.8042071197411
615,0.6942428924794336,7.07443365695793
616,0.6949965444101099,6.9951456310679605
617,0.693370447913034,6.932038834951456
618,0.6960358419078838,7.074433656957931
619,0.6970642348419887,7.072815533980583
620,0.6968308893608044,6.898058252427185
621,0.6967092972357296,6.885113268608413
622,0.689151330142731,6.925566343042068
623,0.6966126436265155,6.894822006472493
624,0.6969432495172742,7.051779935275081
625,0.6920787823721043,6.802588996763755
626,0.6966226054144522,7.1051779935275095
627,0.700878530692514,6.60032362459547
628,0.6971625420943047,7.186084142394823
629,0.6940932253610741,6.8705501618122975
630,0.6950908798519462,7.11812297734628
631,0.6915262395510011,7.148867313915858
632,0.6961249203743672,6.936893203883495
633,0.6937392587414837,6.857605177993526
634,0.6970087555523443,6.823624595469257
635,0.6944920665141449,7.008090614886733
636,0.6922184928624762,6.830097087378641
637,0.7024158946808102,6.718446601941747
638,0.6950904388450881,6.770226537216828
639,0.6938266915217958,6.867313915857604
640,0.6988712566570171,6.899676375404533
641,0.6990047001722945,7.080906148867314
642,0.6940461394277591,7.0129449838187705
643,0.6923423644794229,7.022653721682847
644,0.6996458062365603,6.788025889967638
645,0.6977598011300787,6.828478964401295
646,0.6950038964212133,6.8462783171521036
647,0.6978780408796755,6.841423948220063
648,0.6956949664647525,7.080906148867314
649,0.6877376686504357,7.027508090614886
650,0.697584778022226,6.982200647249192
651,0.693367571362014,6.954692556634304
652,0.6945789186314086,6.873786407766991
653,0.6904939733759099,6.872168284789644
654,0.6962383250588353,7.076051779935274
655,0.6947329046270994,6.857605177993526
656,0.691267307088213,6.974110032362459
657,0.6970036202939196,6.949838187702265
658,0.6928186389138398,7.110032362459545
659,0.6992529254997433,6.847896440129451
660,0.7015663167901796,6.961165048543688
661,0.6891967809026681,7.1521035598705485
662,0.6898583548450932,7.1035598705501615
663,0.6933790763604988,7.103559870550162
664,0.6912284140447968,7.254045307443366
665,0.6880334406898245,6.79935275080906
666,0.6929780293533332,7.009708737864077
667,0.6966455358421146,6.734627831715211
668,0.6993373591923019,6.911003236245954
669,0.6918214453944882,7.174757281553399
670,0.6938158097679947,7.029126213592232
671,0.6909472880143563,6.917475728155341
672,0.6987638140284128,6.844660194174756
673,0.6932297513901609,7.098705501618122
674,0.6915307922656482,7.168284789644013
675,0.6890209184109586,7.343042071197412
676,0.6998834875216376,6.765372168284789
677,0.6919359465922352,7.182847896440128
678,0.7017547026228365,7.1472491909385125
679,0.694414217447,6.836569579288027
680,0.6943925174501722,7.229773462783172
681,0.692285760562011,6.873786407766991
682,0.699997521237648,6.9951456310679605
683,0.6955786059493001,6.87378640776699
684,0.6955390471760123,6.922330097087376
685,0.6965627926356585,6.830097087378641
686,0.6915942146940138,6.834951456310681
687,0.6944354328426343,7.004854368932039
688,0.6928620093462923,6.862459546925567
689,0.6942902857913941,7.055016181229773
690,0.6983338798423415,6.7200647249190935
691,0.6987480804275926,6.966019417475728
692,0.69897492123846106,6.754045307443367
693,0.6929741588128808,7.166666666666666
694,0.6973988286499838,6.79935275080906
695,0.6978464322857871,6.907766990291261
696,0.6944624111779685,7.291262135922329
697,0.6954121876110151,7.006472491909383
698,0.6922961324453354,6.907766990291262
699,0.6965570668765256,7.119741100323625
700,0.6985887046963651,6.8074433656957956
701,0.6997393741480356,6.8624595469255665
702,0.6990868176746523,6.6472491909385125
703,0.694205378010435,6.844660194174756
704,0.696908968503807,6.708737864077669
705,0.7001098393911682,6.920711974110031
706,0.6919380476559636,6.90453074433657
707,0.695675265586492,7.077669902912622
708,0.698320347562577,6.592233009708738
709,0.6979795603208171,6.841423948220062
710,0.6915228198068427,6.789644012944984
711,0.6962927840288403,7.199029126213593
712,0.698630530423331,7.090614886731392
713,0.6898871978992012,7.0436893203883475
714,0.7000374072577962,6.8624595469255665
715,0.6986319576555857,6.90453074433657
716,0.6994988202180676,7.029126213592232
717,0.6935912932007058,7.1618122977346275
718,0.7008939193001071,6.891585760517799
719,0.6991453110978827,6.970873786407768
720,0.6958375061021267,6.878640776699029
721,0.6988958668650933,7.084142394822005
722,0.7003587254332106,6.830097087378641
723,0.6943897770832271,7.114886731391587
724,0.6936864007059425,7.051779935275083
725,0.6986676672515746,7.0453074433656955
726,0.6958763161523442,6.836569579288027
727,0.6967887150238247,7.024271844660195
728,0.6953079794024186,7.137540453074433
729,0.6977184576413392,7.132686084142396
730,0.6917641248228481,6.877022653721684
731,0.6986850368938013,6.983818770226539
732,0.6986739492725015,6.867313915857605
733,0.6962058767917473,6.76051779935275
734,0.6964003014525936,6.831715210355987
735,0.6929037705497835,6.970873786407768
