sim_number,reuse_rate
1,0.07169811320754717
2,0.10943396226415095
3,0.12075471698113208
4,0.12452830188679245
5,0.10566037735849057
6,0.11320754716981132
7,0.13584905660377358
8,0.10943396226415095
9,0.12075471698113208
10,0.1169811320754717
11,0.10566037735849057
12,0.10566037735849057
13,0.12075471698113208
14,0.11320754716981132
15,0.07924528301886792
16,0.12830188679245283
17,0.12830188679245283
18,0.07169811320754717
19,0.1169811320754717
20,0.12830188679245283
21,0.1169811320754717
22,0.11320754716981132
23,0.09811320754716982
24,0.12075471698113208
25,0.10943396226415095
26,0.12075471698113208
27,0.10943396226415095
28,0.09433962264150944
29,0.11320754716981132
30,0.1018867924528302
31,0.13584905660377358
32,0.1018867924528302
33,0.09433962264150944
34,0.1169811320754717
35,0.09433962264150944
36,0.11320754716981132
37,0.09811320754716982
38,0.11320754716981132
39,0.11320754716981132
40,0.1169811320754717
41,0.09433962264150944
42,0.1509433962264151
43,0.10566037735849057
44,0.12830188679245283
45,0.13584905660377358
46,0.11320754716981132
47,0.11320754716981132
48,0.0830188679245283
49,0.09056603773584905
50,0.10566037735849057
51,0.09811320754716982
52,0.1169811320754717
53,0.12075471698113208
54,0.1018867924528302
55,0.1018867924528302
56,0.10943396226415095
57,0.12075471698113208
58,0.09433962264150944
59,0.10943396226415095
60,0.11320754716981132
61,0.08679245283018867
62,0.07547169811320754
63,0.10943396226415095
64,0.10943396226415095
65,0.08679245283018867
66,0.12452830188679245
67,0.07547169811320754
68,0.1169811320754717
69,0.12452830188679245
70,0.09811320754716982
71,0.1018867924528302
72,0.09811320754716982
73,0.12075471698113208
74,0.10566037735849057
75,0.07924528301886792
76,0.1320754716981132
77,0.10943396226415095
78,0.07924528301886792
79,0.10566037735849057
80,0.10943396226415095
81,0.11320754716981132
82,0.12830188679245283
83,0.10943396226415095
84,0.1169811320754717
85,0.10943396226415095
86,0.09811320754716982
87,0.09433962264150944
88,0.1169811320754717
89,0.12075471698113208
90,0.1169811320754717
91,0.1169811320754717
92,0.09056603773584905
93,0.1018867924528302
94,0.10566037735849057
95,0.1018867924528302
96,0.09056603773584905
97,0.12452830188679245
98,0.12830188679245283
99,0.15471698113207547
100,0.11320754716981132
101,0.12075471698113208
102,0.09811320754716982
103,0.09811320754716982
104,0.1018867924528302
105,0.1169811320754717
106,0.11320754716981132
107,0.0830188679245283
108,0.1320754716981132
109,0.1018867924528302
110,0.11320754716981132
